#location_from;location_to;dist_class;valid_tariff
Supplier_294;Hub_90;500,0000000000;FTL||Supplier_294||Hub_90||FTL_PL-DE_W_500
Supplier_294;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_295;Hub_86;1.600,0000000000;FTL||Supplier_295||Hub_86||FTL_CZ-GB_2000
Supplier_295;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_295;Hub_87;1.800,0000000000;FTL||Supplier_295||Hub_87||FTL_CZ-ES_2000
Supplier_295;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_295;Hub_88;800,0000000000;FTL||Supplier_295||Hub_88||FTL_CZ-DE_W_1000
Supplier_295;Hub_88;800,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_295;Hub_89;900,0000000000;FTL||Supplier_295||Hub_89||FTL_CZ-IT_1000
Supplier_295;Hub_89;900,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_295;Hub_90;400,0000000000;FTL||Supplier_295||Hub_90||FTL_CZ-DE_W_500
Supplier_295;Hub_90;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_296;Hub_86;1.700,0000000000;FTL||Supplier_296||Hub_86||FTL_AT-GB_2000
Supplier_296;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_AT-GB||2000
Supplier_296;Hub_87;1.600,0000000000;FTL||Supplier_296||Hub_87||FTL_AT-ES_2000
Supplier_296;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_AT-ES||2000
Supplier_296;Hub_88;900,0000000000;FTL||Supplier_296||Hub_88||FTL_AT-DE_W_1000
Supplier_296;Hub_88;900,0000000000;LTL||Current_LTL||LTL_AT-DE_W||1000
Supplier_296;Hub_89;700,0000000000;FTL||Supplier_296||Hub_89||FTL_AT-IT_1000
Supplier_296;Hub_89;700,0000000000;LTL||Current_LTL||LTL_AT-IT||1000
Supplier_296;Hub_90;400,0000000000;FTL||Supplier_296||Hub_90||FTL_AT-DE_W_500
Supplier_296;Hub_90;400,0000000000;LTL||Current_LTL||LTL_AT-DE_W||500
Supplier_297;Hub_86;1.500,0000000000;FTL||Supplier_297||Hub_86||FTL_PL-GB_1500
Supplier_297;Hub_86;1.500,0000000000;LTL||Current_LTL||LTL_PL-GB||1500
Supplier_297;Hub_87;1.900,0000000000;FTL||Supplier_297||Hub_87||FTL_PL-ES_2000
Supplier_297;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_297;Hub_88;800,0000000000;FTL||Supplier_297||Hub_88||FTL_PL-DE_W_1000
Supplier_297;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_297;Hub_89;1.000,0000000000;FTL||Supplier_297||Hub_89||FTL_PL-IT_1000
Supplier_297;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_297;Hub_90;500,0000000000;FTL||Supplier_297||Hub_90||FTL_PL-DE_W_500
Supplier_297;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_298;Hub_86;1.600,0000000000;FTL||Supplier_298||Hub_86||FTL_CZ-GB_2000
Supplier_298;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_298;Hub_87;1.800,0000000000;FTL||Supplier_298||Hub_87||FTL_CZ-ES_2000
Supplier_298;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_298;Hub_88;800,0000000000;FTL||Supplier_298||Hub_88||FTL_CZ-DE_W_1000
Supplier_298;Hub_88;800,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_298;Hub_89;900,0000000000;FTL||Supplier_298||Hub_89||FTL_CZ-IT_1000
Supplier_298;Hub_89;900,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_298;Hub_90;400,0000000000;FTL||Supplier_298||Hub_90||FTL_CZ-DE_W_500
Supplier_298;Hub_90;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_299;Hub_86;1.600,0000000000;FTL||Supplier_299||Hub_86||FTL_PL-GB_2000
Supplier_299;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_299;Hub_87;1.900,0000000000;FTL||Supplier_299||Hub_87||FTL_PL-ES_2000
Supplier_299;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_299;Hub_88;800,0000000000;FTL||Supplier_299||Hub_88||FTL_PL-DE_W_1000
Supplier_299;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_299;Hub_89;1.000,0000000000;FTL||Supplier_299||Hub_89||FTL_PL-IT_1000
Supplier_299;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_299;Hub_90;500,0000000000;FTL||Supplier_299||Hub_90||FTL_PL-DE_W_500
Supplier_299;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_300;Hub_86;1.600,0000000000;FTL||Supplier_300||Hub_86||FTL_PL-GB_2000
Supplier_300;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_300;Hub_87;1.800,0000000000;FTL||Supplier_300||Hub_87||FTL_PL-ES_2000
Supplier_300;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_300;Hub_88;800,0000000000;FTL||Supplier_300||Hub_88||FTL_PL-DE_W_1000
Supplier_300;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_300;Hub_89;1.000,0000000000;FTL||Supplier_300||Hub_89||FTL_PL-IT_1000
Supplier_300;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_300;Hub_90;500,0000000000;FTL||Supplier_300||Hub_90||FTL_PL-DE_W_500
Supplier_300;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_301;Hub_86;1.500,0000000000;FTL||Supplier_301||Hub_86||FTL_PL-GB_1500
Supplier_301;Hub_86;1.500,0000000000;LTL||Current_LTL||LTL_PL-GB||1500
Supplier_301;Hub_87;2.000,0000000000;FTL||Supplier_301||Hub_87||FTL_PL-ES_2000
Supplier_301;Hub_87;2.000,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_301;Hub_88;800,0000000000;FTL||Supplier_301||Hub_88||FTL_PL-DE_W_1000
Supplier_301;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_301;Hub_89;1.200,0000000000;FTL||Supplier_301||Hub_89||FTL_PL-IT_1500
Supplier_301;Hub_89;1.200,0000000000;LTL||Current_LTL||LTL_PL-IT||1500
Supplier_301;Hub_90;600,0000000000;FTL||Supplier_301||Hub_90||FTL_PL-DE_W_1000
Supplier_301;Hub_90;600,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_302;Hub_86;1.700,0000000000;FTL||Supplier_302||Hub_86||FTL_AT-GB_2000
Supplier_302;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_AT-GB||2000
Supplier_302;Hub_87;1.700,0000000000;FTL||Supplier_302||Hub_87||FTL_AT-ES_2000
Supplier_302;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_AT-ES||2000
Supplier_302;Hub_88;900,0000000000;FTL||Supplier_302||Hub_88||FTL_AT-DE_W_1000
Supplier_302;Hub_88;900,0000000000;LTL||Current_LTL||LTL_AT-DE_W||1000
Supplier_302;Hub_89;700,0000000000;FTL||Supplier_302||Hub_89||FTL_AT-IT_1000
Supplier_302;Hub_89;700,0000000000;LTL||Current_LTL||LTL_AT-IT||1000
Supplier_302;Hub_90;400,0000000000;FTL||Supplier_302||Hub_90||FTL_AT-DE_W_500
Supplier_302;Hub_90;400,0000000000;LTL||Current_LTL||LTL_AT-DE_W||500
Supplier_303;Hub_86;1.600,0000000000;FTL||Supplier_303||Hub_86||FTL_PL-GB_2000
Supplier_303;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_303;Hub_87;1.900,0000000000;FTL||Supplier_303||Hub_87||FTL_PL-ES_2000
Supplier_303;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_303;Hub_88;800,0000000000;FTL||Supplier_303||Hub_88||FTL_PL-DE_W_1000
Supplier_303;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_303;Hub_89;1.000,0000000000;FTL||Supplier_303||Hub_89||FTL_PL-IT_1000
Supplier_303;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_303;Hub_90;500,0000000000;FTL||Supplier_303||Hub_90||FTL_PL-DE_W_500
Supplier_303;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_304;Hub_86;1.600,0000000000;FTL||Supplier_304||Hub_86||FTL_PL-GB_2000
Supplier_304;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_304;Hub_87;1.900,0000000000;FTL||Supplier_304||Hub_87||FTL_PL-ES_2000
Supplier_304;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_304;Hub_88;800,0000000000;FTL||Supplier_304||Hub_88||FTL_PL-DE_W_1000
Supplier_304;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_304;Hub_89;1.000,0000000000;FTL||Supplier_304||Hub_89||FTL_PL-IT_1000
Supplier_304;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_304;Hub_90;500,0000000000;FTL||Supplier_304||Hub_90||FTL_PL-DE_W_500
Supplier_304;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_305;Hub_86;1.800,0000000000;FTL||Supplier_305||Hub_86||FTL_HU-GB_2000
Supplier_305;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_305;Hub_87;1.600,0000000000;FTL||Supplier_305||Hub_87||FTL_HU-ES_2000
Supplier_305;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_305;Hub_88;1.000,0000000000;FTL||Supplier_305||Hub_88||FTL_HU-DE_W_1000
Supplier_305;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_305;Hub_89;600,0000000000;FTL||Supplier_305||Hub_89||FTL_HU-IT_1000
Supplier_305;Hub_89;600,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_305;Hub_90;500,0000000000;FTL||Supplier_305||Hub_90||FTL_HU-DE_W_500
Supplier_305;Hub_90;500,0000000000;LTL||Current_LTL||LTL_HU-DE_W||500
Supplier_306;Hub_86;1.600,0000000000;FTL||Supplier_306||Hub_86||FTL_CZ-GB_2000
Supplier_306;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_306;Hub_87;1.800,0000000000;FTL||Supplier_306||Hub_87||FTL_CZ-ES_2000
Supplier_306;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_306;Hub_88;900,0000000000;FTL||Supplier_306||Hub_88||FTL_CZ-DE_W_1000
Supplier_306;Hub_88;900,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_306;Hub_89;900,0000000000;FTL||Supplier_306||Hub_89||FTL_CZ-IT_1000
Supplier_306;Hub_89;900,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_306;Hub_90;500,0000000000;FTL||Supplier_306||Hub_90||FTL_CZ-DE_W_500
Supplier_306;Hub_90;500,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_307;Hub_86;1.700,0000000000;FTL||Supplier_307||Hub_86||FTL_CZ-GB_2000
Supplier_307;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_307;Hub_87;1.700,0000000000;FTL||Supplier_307||Hub_87||FTL_CZ-ES_2000
Supplier_307;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_307;Hub_88;900,0000000000;FTL||Supplier_307||Hub_88||FTL_CZ-DE_W_1000
Supplier_307;Hub_88;900,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_307;Hub_89;800,0000000000;FTL||Supplier_307||Hub_89||FTL_CZ-IT_1000
Supplier_307;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_307;Hub_90;400,0000000000;FTL||Supplier_307||Hub_90||FTL_CZ-DE_W_500
Supplier_307;Hub_90;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_308;Hub_86;1.800,0000000000;FTL||Supplier_308||Hub_86||FTL_HU-GB_2000
Supplier_308;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_308;Hub_87;1.700,0000000000;FTL||Supplier_308||Hub_87||FTL_HU-ES_2000
Supplier_308;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_308;Hub_88;1.000,0000000000;FTL||Supplier_308||Hub_88||FTL_HU-DE_W_1000
Supplier_308;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_308;Hub_89;700,0000000000;FTL||Supplier_308||Hub_89||FTL_HU-IT_1000
Supplier_308;Hub_89;700,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_308;Hub_90;500,0000000000;FTL||Supplier_308||Hub_90||FTL_HU-DE_W_500
Supplier_308;Hub_90;500,0000000000;LTL||Current_LTL||LTL_HU-DE_W||500
Supplier_309;Hub_86;1.700,0000000000;FTL||Supplier_309||Hub_86||FTL_CZ-GB_2000
Supplier_309;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_309;Hub_87;1.700,0000000000;FTL||Supplier_309||Hub_87||FTL_CZ-ES_2000
Supplier_309;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_309;Hub_88;900,0000000000;FTL||Supplier_309||Hub_88||FTL_CZ-DE_W_1000
Supplier_309;Hub_88;900,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_309;Hub_89;800,0000000000;FTL||Supplier_309||Hub_89||FTL_CZ-IT_1000
Supplier_309;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_309;Hub_90;500,0000000000;FTL||Supplier_309||Hub_90||FTL_CZ-DE_W_500
Supplier_309;Hub_90;500,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_310;Hub_86;1.700,0000000000;FTL||Supplier_310||Hub_86||FTL_CZ-GB_2000
Supplier_310;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_310;Hub_87;1.700,0000000000;FTL||Supplier_310||Hub_87||FTL_CZ-ES_2000
Supplier_310;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_310;Hub_88;900,0000000000;FTL||Supplier_310||Hub_88||FTL_CZ-DE_W_1000
Supplier_310;Hub_88;900,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_310;Hub_89;800,0000000000;FTL||Supplier_310||Hub_89||FTL_CZ-IT_1000
Supplier_310;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_310;Hub_90;500,0000000000;FTL||Supplier_310||Hub_90||FTL_CZ-DE_W_500
Supplier_310;Hub_90;500,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_311;Hub_86;1.800,0000000000;FTL||Supplier_311||Hub_86||FTL_HU-GB_2000
Supplier_311;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_311;Hub_87;1.700,0000000000;FTL||Supplier_311||Hub_87||FTL_HU-ES_2000
Supplier_311;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_311;Hub_88;1.000,0000000000;FTL||Supplier_311||Hub_88||FTL_HU-DE_W_1000
Supplier_311;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_311;Hub_89;700,0000000000;FTL||Supplier_311||Hub_89||FTL_HU-IT_1000
Supplier_311;Hub_89;700,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_311;Hub_90;500,0000000000;FTL||Supplier_311||Hub_90||FTL_HU-DE_W_500
Supplier_311;Hub_90;500,0000000000;LTL||Current_LTL||LTL_HU-DE_W||500
Supplier_312;Hub_86;1.600,0000000000;FTL||Supplier_312||Hub_86||FTL_PL-GB_2000
Supplier_312;Hub_86;1.600,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_312;Hub_87;1.900,0000000000;FTL||Supplier_312||Hub_87||FTL_PL-ES_2000
Supplier_312;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_312;Hub_88;900,0000000000;FTL||Supplier_312||Hub_88||FTL_PL-DE_W_1000
Supplier_312;Hub_88;900,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_312;Hub_89;1.100,0000000000;FTL||Supplier_312||Hub_89||FTL_PL-IT_1500
Supplier_312;Hub_89;1.100,0000000000;LTL||Current_LTL||LTL_PL-IT||1500
Supplier_312;Hub_90;600,0000000000;FTL||Supplier_312||Hub_90||FTL_PL-DE_W_1000
Supplier_312;Hub_90;600,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_313;Hub_86;1.700,0000000000;FTL||Supplier_313||Hub_86||FTL_PL-GB_2000
Supplier_313;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_313;Hub_87;1.900,0000000000;FTL||Supplier_313||Hub_87||FTL_PL-ES_2000
Supplier_313;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_313;Hub_88;900,0000000000;FTL||Supplier_313||Hub_88||FTL_PL-DE_W_1000
Supplier_313;Hub_88;900,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_313;Hub_89;1.000,0000000000;FTL||Supplier_313||Hub_89||FTL_PL-IT_1000
Supplier_313;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_313;Hub_90;600,0000000000;FTL||Supplier_313||Hub_90||FTL_PL-DE_W_1000
Supplier_313;Hub_90;600,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_314;Hub_86;1.700,0000000000;FTL||Supplier_314||Hub_86||FTL_PL-GB_2000
Supplier_314;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_314;Hub_87;1.900,0000000000;FTL||Supplier_314||Hub_87||FTL_PL-ES_2000
Supplier_314;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_314;Hub_88;900,0000000000;FTL||Supplier_314||Hub_88||FTL_PL-DE_W_1000
Supplier_314;Hub_88;900,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_314;Hub_89;1.100,0000000000;FTL||Supplier_314||Hub_89||FTL_PL-IT_1500
Supplier_314;Hub_89;1.100,0000000000;LTL||Current_LTL||LTL_PL-IT||1500
Supplier_314;Hub_90;600,0000000000;FTL||Supplier_314||Hub_90||FTL_PL-DE_W_1000
Supplier_314;Hub_90;600,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_315;Hub_86;1.800,0000000000;FTL||Supplier_315||Hub_86||FTL_SK-GB_2000
Supplier_315;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_SK-GB||2000
Supplier_315;Hub_87;1.800,0000000000;FTL||Supplier_315||Hub_87||FTL_SK-ES_2000
Supplier_315;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_SK-ES||2000
Supplier_315;Hub_88;1.000,0000000000;FTL||Supplier_315||Hub_88||FTL_SK-DE_W_1000
Supplier_315;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_SK-DE_W||1000
Supplier_315;Hub_89;800,0000000000;FTL||Supplier_315||Hub_89||FTL_SK-IT_1000
Supplier_315;Hub_89;800,0000000000;LTL||Current_LTL||LTL_SK-IT||1000
Supplier_315;Hub_90;500,0000000000;FTL||Supplier_315||Hub_90||FTL_SK-DE_W_500
Supplier_315;Hub_90;500,0000000000;LTL||Current_LTL||LTL_SK-DE_W||500
Supplier_316;Hub_86;1.700,0000000000;FTL||Supplier_316||Hub_86||FTL_CZ-GB_2000
Supplier_316;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_316;Hub_87;1.900,0000000000;FTL||Supplier_316||Hub_87||FTL_CZ-ES_2000
Supplier_316;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_316;Hub_88;1.000,0000000000;FTL||Supplier_316||Hub_88||FTL_CZ-DE_W_1000
Supplier_316;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_316;Hub_89;1.000,0000000000;FTL||Supplier_316||Hub_89||FTL_CZ-IT_1000
Supplier_316;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_316;Hub_90;600,0000000000;FTL||Supplier_316||Hub_90||FTL_CZ-DE_W_1000
Supplier_316;Hub_90;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_317;Hub_86;1.800,0000000000;FTL||Supplier_317||Hub_86||FTL_SK-GB_2000
Supplier_317;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_SK-GB||2000
Supplier_317;Hub_87;1.800,0000000000;FTL||Supplier_317||Hub_87||FTL_SK-ES_2000
Supplier_317;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_SK-ES||2000
Supplier_317;Hub_88;1.000,0000000000;FTL||Supplier_317||Hub_88||FTL_SK-DE_W_1000
Supplier_317;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_SK-DE_W||1000
Supplier_317;Hub_89;900,0000000000;FTL||Supplier_317||Hub_89||FTL_SK-IT_1000
Supplier_317;Hub_89;900,0000000000;LTL||Current_LTL||LTL_SK-IT||1000
Supplier_317;Hub_90;600,0000000000;FTL||Supplier_317||Hub_90||FTL_SK-DE_W_1000
Supplier_317;Hub_90;600,0000000000;LTL||Current_LTL||LTL_SK-DE_W||1000
Supplier_318;Hub_86;1.900,0000000000;FTL||Supplier_318||Hub_86||FTL_HU-GB_2000
Supplier_318;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_318;Hub_87;1.700,0000000000;FTL||Supplier_318||Hub_87||FTL_HU-ES_2000
Supplier_318;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_318;Hub_88;1.100,0000000000;FTL||Supplier_318||Hub_88||FTL_HU-DE_W_1500
Supplier_318;Hub_88;1.100,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1500
Supplier_318;Hub_89;700,0000000000;FTL||Supplier_318||Hub_89||FTL_HU-IT_1000
Supplier_318;Hub_89;700,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_318;Hub_90;600,0000000000;FTL||Supplier_318||Hub_90||FTL_HU-DE_W_1000
Supplier_318;Hub_90;600,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_319;Hub_86;1.900,0000000000;FTL||Supplier_319||Hub_86||FTL_HU-GB_2000
Supplier_319;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_319;Hub_87;1.700,0000000000;FTL||Supplier_319||Hub_87||FTL_HU-ES_2000
Supplier_319;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_319;Hub_88;1.200,0000000000;FTL||Supplier_319||Hub_88||FTL_HU-DE_W_1500
Supplier_319;Hub_88;1.200,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1500
Supplier_319;Hub_89;700,0000000000;FTL||Supplier_319||Hub_89||FTL_HU-IT_1000
Supplier_319;Hub_89;700,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_319;Hub_90;600,0000000000;FTL||Supplier_319||Hub_90||FTL_HU-DE_W_1000
Supplier_319;Hub_90;600,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_320;Hub_86;1.800,0000000000;FTL||Supplier_320||Hub_86||FTL_CZ-GB_2000
Supplier_320;Hub_86;1.800,0000000000;LTL||Current_LTL||LTL_CZ-GB||2000
Supplier_320;Hub_87;1.900,0000000000;FTL||Supplier_320||Hub_87||FTL_CZ-ES_2000
Supplier_320;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_320;Hub_88;1.000,0000000000;FTL||Supplier_320||Hub_88||FTL_CZ-DE_W_1000
Supplier_320;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_320;Hub_89;1.000,0000000000;FTL||Supplier_320||Hub_89||FTL_CZ-IT_1000
Supplier_320;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_320;Hub_90;600,0000000000;FTL||Supplier_320||Hub_90||FTL_CZ-DE_W_1000
Supplier_320;Hub_90;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_321;Hub_86;1.900,0000000000;FTL||Supplier_321||Hub_86||FTL_HU-GB_2000
Supplier_321;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_321;Hub_87;1.800,0000000000;FTL||Supplier_321||Hub_87||FTL_HU-ES_2000
Supplier_321;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_321;Hub_88;1.100,0000000000;FTL||Supplier_321||Hub_88||FTL_HU-DE_W_1500
Supplier_321;Hub_88;1.100,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1500
Supplier_321;Hub_89;800,0000000000;FTL||Supplier_321||Hub_89||FTL_HU-IT_1000
Supplier_321;Hub_89;800,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_321;Hub_90;600,0000000000;FTL||Supplier_321||Hub_90||FTL_HU-DE_W_1000
Supplier_321;Hub_90;600,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_322;Hub_86;1.900,0000000000;FTL||Supplier_322||Hub_86||FTL_HU-GB_2000
Supplier_322;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
Supplier_322;Hub_87;1.800,0000000000;FTL||Supplier_322||Hub_87||FTL_HU-ES_2000
Supplier_322;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_HU-ES||2000
Supplier_322;Hub_88;1.100,0000000000;FTL||Supplier_322||Hub_88||FTL_HU-DE_W_1500
Supplier_322;Hub_88;1.100,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1500
Supplier_322;Hub_89;800,0000000000;FTL||Supplier_322||Hub_89||FTL_HU-IT_1000
Supplier_322;Hub_89;800,0000000000;LTL||Current_LTL||LTL_HU-IT||1000
Supplier_322;Hub_90;600,0000000000;FTL||Supplier_322||Hub_90||FTL_HU-DE_W_1000
Supplier_322;Hub_90;600,0000000000;LTL||Current_LTL||LTL_HU-DE_W||1000
Supplier_323;Hub_86;1.900,0000000000;FTL||Supplier_323||Hub_86||FTL_HU-GB_2000
Supplier_323;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_HU-GB||2000
