#location_from;location_to;dist_class;valid_tariff
Supplier_262;Hub_83;600,0000000000;FTL||Supplier_262||Hub_83||FTL_CZ-DE_W_1000
Supplier_262;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_262;Hub_84;800,0000000000;FTL||Supplier_262||Hub_84||FTL_CZ-IT_1000
Supplier_262;Hub_84;800,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_262;Hub_85;200,0000000000;FTL||Supplier_262||Hub_85||FTL_CZ-DE_W_250
Supplier_262;Hub_85;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_250
Supplier_263;Hub_81;1.400,0000000000;FTL||Supplier_263||Hub_81||FTL_CZ-GB_1500
Supplier_263;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_263;Hub_82;1.600,0000000000;FTL||Supplier_263||Hub_82||FTL_CZ-ES_2000
Supplier_263;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_263;Hub_83;600,0000000000;FTL||Supplier_263||Hub_83||FTL_CZ-DE_W_1000
Supplier_263;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_263;Hub_84;800,0000000000;FTL||Supplier_263||Hub_84||FTL_CZ-IT_1000
Supplier_263;Hub_84;800,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_263;Hub_85;200,0000000000;FTL||Supplier_263||Hub_85||FTL_CZ-DE_W_250
Supplier_263;Hub_85;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_250
Supplier_264;Hub_81;1.500,0000000000;FTL||Supplier_264||Hub_81||FTL_AT-GB_1500
Supplier_264;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_AT-GB_1500
Supplier_264;Hub_82;1.400,0000000000;FTL||Supplier_264||Hub_82||FTL_AT-ES_1500
Supplier_264;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_AT-ES_1500
Supplier_264;Hub_83;800,0000000000;FTL||Supplier_264||Hub_83||FTL_AT-DE_W_1000
Supplier_264;Hub_83;800,0000000000;LTL||Current_LTL||LTL_AT-DE_W_1000
Supplier_264;Hub_84;500,0000000000;FTL||Supplier_264||Hub_84||FTL_AT-IT_500
Supplier_264;Hub_84;500,0000000000;LTL||Current_LTL||LTL_AT-IT_500
Supplier_264;Hub_85;300,0000000000;FTL||Supplier_264||Hub_85||FTL_AT-DE_W_250
Supplier_264;Hub_85;300,0000000000;LTL||Current_LTL||LTL_AT-DE_W_250
Supplier_265;Hub_81;1.400,0000000000;FTL||Supplier_265||Hub_81||FTL_CZ-GB_1500
Supplier_265;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_265;Hub_82;1.600,0000000000;FTL||Supplier_265||Hub_82||FTL_CZ-ES_2000
Supplier_265;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_265;Hub_83;600,0000000000;FTL||Supplier_265||Hub_83||FTL_CZ-DE_W_1000
Supplier_265;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_265;Hub_84;800,0000000000;FTL||Supplier_265||Hub_84||FTL_CZ-IT_1000
Supplier_265;Hub_84;800,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_265;Hub_85;200,0000000000;FTL||Supplier_265||Hub_85||FTL_CZ-DE_W_250
Supplier_265;Hub_85;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_250
Supplier_266;Hub_81;1.400,0000000000;FTL||Supplier_266||Hub_81||FTL_CZ-GB_1500
Supplier_266;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_266;Hub_82;1.700,0000000000;FTL||Supplier_266||Hub_82||FTL_CZ-ES_2000
Supplier_266;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_266;Hub_83;600,0000000000;FTL||Supplier_266||Hub_83||FTL_CZ-DE_W_1000
Supplier_266;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_266;Hub_84;900,0000000000;FTL||Supplier_266||Hub_84||FTL_CZ-IT_1000
Supplier_266;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_266;Hub_85;300,0000000000;FTL||Supplier_266||Hub_85||FTL_CZ-DE_W_250
Supplier_266;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_250
Supplier_267;Hub_81;1.300,0000000000;FTL||Supplier_267||Hub_81||FTL_DE_W-GB_1500
Supplier_267;Hub_81;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_267;Hub_82;1.800,0000000000;FTL||Supplier_267||Hub_82||FTL_DE_W-ES_2000
Supplier_267;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_267;Hub_83;600,0000000000;FTL||Supplier_267||Hub_83||FTL_DE_W-DE_W_1000
Supplier_267;Hub_83;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_267;Hub_84;1.000,0000000000;FTL||Supplier_267||Hub_84||FTL_DE_W-IT_1000
Supplier_267;Hub_84;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_267;Hub_85;400,0000000000;FTL||Supplier_267||Hub_85||FTL_DE_W-DE_W_500
Supplier_267;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_268;Hub_81;1.400,0000000000;FTL||Supplier_268||Hub_81||FTL_DE_W-GB_1500
Supplier_268;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_268;Hub_82;1.700,0000000000;FTL||Supplier_268||Hub_82||FTL_DE_W-ES_2000
Supplier_268;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_268;Hub_83;600,0000000000;FTL||Supplier_268||Hub_83||FTL_DE_W-DE_W_1000
Supplier_268;Hub_83;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_268;Hub_84;900,0000000000;FTL||Supplier_268||Hub_84||FTL_DE_W-IT_1000
Supplier_268;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_268;Hub_85;400,0000000000;FTL||Supplier_268||Hub_85||FTL_DE_W-DE_W_500
Supplier_268;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_269;Hub_81;1.400,0000000000;FTL||Supplier_269||Hub_81||FTL_CZ-GB_1500
Supplier_269;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_269;Hub_82;1.700,0000000000;FTL||Supplier_269||Hub_82||FTL_CZ-ES_2000
Supplier_269;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_269;Hub_83;600,0000000000;FTL||Supplier_269||Hub_83||FTL_CZ-DE_W_1000
Supplier_269;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_269;Hub_84;900,0000000000;FTL||Supplier_269||Hub_84||FTL_CZ-IT_1000
Supplier_269;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_269;Hub_85;300,0000000000;FTL||Supplier_269||Hub_85||FTL_CZ-DE_W_500
Supplier_269;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_270;Hub_81;1.400,0000000000;FTL||Supplier_270||Hub_81||FTL_CZ-GB_1500
Supplier_270;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_270;Hub_82;1.700,0000000000;FTL||Supplier_270||Hub_82||FTL_CZ-ES_2000
Supplier_270;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_270;Hub_83;600,0000000000;FTL||Supplier_270||Hub_83||FTL_CZ-DE_W_1000
Supplier_270;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_270;Hub_84;900,0000000000;FTL||Supplier_270||Hub_84||FTL_CZ-IT_1000
Supplier_270;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_270;Hub_85;300,0000000000;FTL||Supplier_270||Hub_85||FTL_CZ-DE_W_500
Supplier_270;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_271;Hub_81;1.500,0000000000;FTL||Supplier_271||Hub_81||FTL_CZ-GB_1500
Supplier_271;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_271;Hub_82;1.600,0000000000;FTL||Supplier_271||Hub_82||FTL_CZ-ES_2000
Supplier_271;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_271;Hub_83;700,0000000000;FTL||Supplier_271||Hub_83||FTL_CZ-DE_W_1000
Supplier_271;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_271;Hub_84;700,0000000000;FTL||Supplier_271||Hub_84||FTL_CZ-IT_1000
Supplier_271;Hub_84;700,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_271;Hub_85;200,0000000000;FTL||Supplier_271||Hub_85||FTL_CZ-DE_W_250
Supplier_271;Hub_85;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_250
Supplier_272;Hub_81;1.700,0000000000;FTL||Supplier_272||Hub_81||FTL_BK-GB_2000
Supplier_272;Hub_81;1.700,0000000000;LTL||Current_LTL||LTL_BK-GB_2000
Supplier_272;Hub_82;1.400,0000000000;FTL||Supplier_272||Hub_82||FTL_BK-ES_1500
Supplier_272;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_BK-ES_1500
Supplier_272;Hub_83;1.000,0000000000;FTL||Supplier_272||Hub_83||FTL_BK-DE_W_1000
Supplier_272;Hub_83;1.000,0000000000;LTL||Current_LTL||LTL_BK-DE_W_1000
Supplier_272;Hub_84;400,0000000000;FTL||Supplier_272||Hub_84||FTL_BK-IT_500
Supplier_272;Hub_84;400,0000000000;LTL||Current_LTL||LTL_BK-IT_500
Supplier_272;Hub_85;500,0000000000;FTL||Supplier_272||Hub_85||FTL_BK-DE_W_500
Supplier_272;Hub_85;500,0000000000;LTL||Current_LTL||LTL_BK-DE_W_500
Supplier_273;Hub_81;1.400,0000000000;FTL||Supplier_273||Hub_81||FTL_CZ-GB_1500
Supplier_273;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_273;Hub_82;1.700,0000000000;FTL||Supplier_273||Hub_82||FTL_CZ-ES_2000
Supplier_273;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_273;Hub_83;600,0000000000;FTL||Supplier_273||Hub_83||FTL_CZ-DE_W_1000
Supplier_273;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_273;Hub_84;900,0000000000;FTL||Supplier_273||Hub_84||FTL_CZ-IT_1000
Supplier_273;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_273;Hub_85;300,0000000000;FTL||Supplier_273||Hub_85||FTL_CZ-DE_W_500
Supplier_273;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_274;Hub_81;1.400,0000000000;FTL||Supplier_274||Hub_81||FTL_CZ-GB_1500
Supplier_274;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_274;Hub_82;1.700,0000000000;FTL||Supplier_274||Hub_82||FTL_CZ-ES_2000
Supplier_274;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_274;Hub_83;600,0000000000;FTL||Supplier_274||Hub_83||FTL_CZ-DE_W_1000
Supplier_274;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_274;Hub_84;900,0000000000;FTL||Supplier_274||Hub_84||FTL_CZ-IT_1000
Supplier_274;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_274;Hub_85;300,0000000000;FTL||Supplier_274||Hub_85||FTL_CZ-DE_W_500
Supplier_274;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_275;Hub_81;1.400,0000000000;FTL||Supplier_275||Hub_81||FTL_CZ-GB_1500
Supplier_275;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_275;Hub_82;1.700,0000000000;FTL||Supplier_275||Hub_82||FTL_CZ-ES_2000
Supplier_275;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_275;Hub_83;600,0000000000;FTL||Supplier_275||Hub_83||FTL_CZ-DE_W_1000
Supplier_275;Hub_83;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_275;Hub_84;900,0000000000;FTL||Supplier_275||Hub_84||FTL_CZ-IT_1000
Supplier_275;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_275;Hub_85;300,0000000000;FTL||Supplier_275||Hub_85||FTL_CZ-DE_W_500
Supplier_275;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_276;Hub_81;1.400,0000000000;FTL||Supplier_276||Hub_81||FTL_CZ-GB_1500
Supplier_276;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_276;Hub_82;1.700,0000000000;FTL||Supplier_276||Hub_82||FTL_CZ-ES_2000
Supplier_276;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_276;Hub_83;700,0000000000;FTL||Supplier_276||Hub_83||FTL_CZ-DE_W_1000
Supplier_276;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_276;Hub_84;900,0000000000;FTL||Supplier_276||Hub_84||FTL_CZ-IT_1000
Supplier_276;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_276;Hub_85;400,0000000000;FTL||Supplier_276||Hub_85||FTL_CZ-DE_W_500
Supplier_276;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_277;Hub_81;1.400,0000000000;FTL||Supplier_277||Hub_81||FTL_DE_W-GB_1500
Supplier_277;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_277;Hub_82;1.800,0000000000;FTL||Supplier_277||Hub_82||FTL_DE_W-ES_2000
Supplier_277;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_277;Hub_83;700,0000000000;FTL||Supplier_277||Hub_83||FTL_DE_W-DE_W_1000
Supplier_277;Hub_83;700,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_277;Hub_84;900,0000000000;FTL||Supplier_277||Hub_84||FTL_DE_W-IT_1000
Supplier_277;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_277;Hub_85;400,0000000000;FTL||Supplier_277||Hub_85||FTL_DE_W-DE_W_500
Supplier_277;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_278;Hub_81;1.500,0000000000;FTL||Supplier_278||Hub_81||FTL_CZ-GB_1500
Supplier_278;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_278;Hub_82;1.700,0000000000;FTL||Supplier_278||Hub_82||FTL_CZ-ES_2000
Supplier_278;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_278;Hub_83;700,0000000000;FTL||Supplier_278||Hub_83||FTL_CZ-DE_W_1000
Supplier_278;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_278;Hub_84;800,0000000000;FTL||Supplier_278||Hub_84||FTL_CZ-IT_1000
Supplier_278;Hub_84;800,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_278;Hub_85;300,0000000000;FTL||Supplier_278||Hub_85||FTL_CZ-DE_W_500
Supplier_278;Hub_85;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_279;Hub_81;1.600,0000000000;FTL||Supplier_279||Hub_81||FTL_AT-GB_2000
Supplier_279;Hub_81;1.600,0000000000;LTL||Current_LTL||LTL_AT-GB_2000
Supplier_279;Hub_82;1.500,0000000000;FTL||Supplier_279||Hub_82||FTL_AT-ES_1500
Supplier_279;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_AT-ES_1500
Supplier_279;Hub_83;800,0000000000;FTL||Supplier_279||Hub_83||FTL_AT-DE_W_1000
Supplier_279;Hub_83;800,0000000000;LTL||Current_LTL||LTL_AT-DE_W_1000
Supplier_279;Hub_84;600,0000000000;FTL||Supplier_279||Hub_84||FTL_AT-IT_1000
Supplier_279;Hub_84;600,0000000000;LTL||Current_LTL||LTL_AT-IT_1000
Supplier_279;Hub_85;300,0000000000;FTL||Supplier_279||Hub_85||FTL_AT-DE_W_500
Supplier_279;Hub_85;300,0000000000;LTL||Current_LTL||LTL_AT-DE_W_500
Supplier_280;Hub_81;1.400,0000000000;FTL||Supplier_280||Hub_81||FTL_DE_W-GB_1500
Supplier_280;Hub_81;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_280;Hub_82;1.800,0000000000;FTL||Supplier_280||Hub_82||FTL_DE_W-ES_2000
Supplier_280;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_280;Hub_83;700,0000000000;FTL||Supplier_280||Hub_83||FTL_DE_W-DE_W_1000
Supplier_280;Hub_83;700,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_280;Hub_84;900,0000000000;FTL||Supplier_280||Hub_84||FTL_DE_W-IT_1000
Supplier_280;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_280;Hub_85;400,0000000000;FTL||Supplier_280||Hub_85||FTL_DE_W-DE_W_500
Supplier_280;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_281;Hub_81;1.500,0000000000;FTL||Supplier_281||Hub_81||FTL_CZ-GB_1500
Supplier_281;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_281;Hub_82;1.700,0000000000;FTL||Supplier_281||Hub_82||FTL_CZ-ES_2000
Supplier_281;Hub_82;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_281;Hub_83;700,0000000000;FTL||Supplier_281||Hub_83||FTL_CZ-DE_W_1000
Supplier_281;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_281;Hub_84;900,0000000000;FTL||Supplier_281||Hub_84||FTL_CZ-IT_1000
Supplier_281;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_281;Hub_85;400,0000000000;FTL||Supplier_281||Hub_85||FTL_CZ-DE_W_500
Supplier_281;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_282;Hub_81;1.500,0000000000;FTL||Supplier_282||Hub_81||FTL_CZ-GB_1500
Supplier_282;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_282;Hub_82;1.800,0000000000;FTL||Supplier_282||Hub_82||FTL_CZ-ES_2000
Supplier_282;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_282;Hub_83;700,0000000000;FTL||Supplier_282||Hub_83||FTL_CZ-DE_W_1000
Supplier_282;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_282;Hub_84;900,0000000000;FTL||Supplier_282||Hub_84||FTL_CZ-IT_1000
Supplier_282;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_282;Hub_85;400,0000000000;FTL||Supplier_282||Hub_85||FTL_CZ-DE_W_500
Supplier_282;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_283;Hub_81;1.700,0000000000;FTL||Supplier_283||Hub_81||FTL_BK-GB_2000
Supplier_283;Hub_81;1.700,0000000000;LTL||Current_LTL||LTL_BK-GB_2000
Supplier_283;Hub_82;1.500,0000000000;FTL||Supplier_283||Hub_82||FTL_BK-ES_1500
Supplier_283;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_BK-ES_1500
Supplier_283;Hub_83;1.000,0000000000;FTL||Supplier_283||Hub_83||FTL_BK-DE_W_1000
Supplier_283;Hub_83;1.000,0000000000;LTL||Current_LTL||LTL_BK-DE_W_1000
Supplier_283;Hub_84;500,0000000000;FTL||Supplier_283||Hub_84||FTL_BK-IT_500
Supplier_283;Hub_84;500,0000000000;LTL||Current_LTL||LTL_BK-IT_500
Supplier_283;Hub_85;500,0000000000;FTL||Supplier_283||Hub_85||FTL_BK-DE_W_500
Supplier_283;Hub_85;500,0000000000;LTL||Current_LTL||LTL_BK-DE_W_500
Supplier_284;Hub_81;1.500,0000000000;FTL||Supplier_284||Hub_81||FTL_CZ-GB_1500
Supplier_284;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_284;Hub_82;1.800,0000000000;FTL||Supplier_284||Hub_82||FTL_CZ-ES_2000
Supplier_284;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_284;Hub_83;700,0000000000;FTL||Supplier_284||Hub_83||FTL_CZ-DE_W_1000
Supplier_284;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_284;Hub_84;900,0000000000;FTL||Supplier_284||Hub_84||FTL_CZ-IT_1000
Supplier_284;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_284;Hub_85;400,0000000000;FTL||Supplier_284||Hub_85||FTL_CZ-DE_W_500
Supplier_284;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_285;Hub_81;1.500,0000000000;FTL||Supplier_285||Hub_81||FTL_CZ-GB_1500
Supplier_285;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_285;Hub_82;1.800,0000000000;FTL||Supplier_285||Hub_82||FTL_CZ-ES_2000
Supplier_285;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_285;Hub_83;700,0000000000;FTL||Supplier_285||Hub_83||FTL_CZ-DE_W_1000
Supplier_285;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_285;Hub_84;900,0000000000;FTL||Supplier_285||Hub_84||FTL_CZ-IT_1000
Supplier_285;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_285;Hub_85;400,0000000000;FTL||Supplier_285||Hub_85||FTL_CZ-DE_W_500
Supplier_285;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_286;Hub_81;1.700,0000000000;FTL||Supplier_286||Hub_81||FTL_BK-GB_2000
Supplier_286;Hub_81;1.700,0000000000;LTL||Current_LTL||LTL_BK-GB_2000
Supplier_286;Hub_82;1.500,0000000000;FTL||Supplier_286||Hub_82||FTL_BK-ES_1500
Supplier_286;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_BK-ES_1500
Supplier_286;Hub_83;1.000,0000000000;FTL||Supplier_286||Hub_83||FTL_BK-DE_W_1000
Supplier_286;Hub_83;1.000,0000000000;LTL||Current_LTL||LTL_BK-DE_W_1000
Supplier_286;Hub_84;500,0000000000;FTL||Supplier_286||Hub_84||FTL_BK-IT_500
Supplier_286;Hub_84;500,0000000000;LTL||Current_LTL||LTL_BK-IT_500
Supplier_286;Hub_85;500,0000000000;FTL||Supplier_286||Hub_85||FTL_BK-DE_W_500
Supplier_286;Hub_85;500,0000000000;LTL||Current_LTL||LTL_BK-DE_W_500
Supplier_287;Hub_81;1.500,0000000000;FTL||Supplier_287||Hub_81||FTL_CZ-GB_1500
Supplier_287;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_CZ-GB_1500
Supplier_287;Hub_82;1.800,0000000000;FTL||Supplier_287||Hub_82||FTL_CZ-ES_2000
Supplier_287;Hub_82;1.800,0000000000;LTL||Current_LTL||LTL_CZ-ES_2000
Supplier_287;Hub_83;700,0000000000;FTL||Supplier_287||Hub_83||FTL_CZ-DE_W_1000
Supplier_287;Hub_83;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_1000
Supplier_287;Hub_84;900,0000000000;FTL||Supplier_287||Hub_84||FTL_CZ-IT_1000
Supplier_287;Hub_84;900,0000000000;LTL||Current_LTL||LTL_CZ-IT_1000
Supplier_287;Hub_85;400,0000000000;FTL||Supplier_287||Hub_85||FTL_CZ-DE_W_500
Supplier_287;Hub_85;400,0000000000;LTL||Current_LTL||LTL_CZ-DE_W_500
Supplier_288;Hub_81;1.700,0000000000;FTL||Supplier_288||Hub_81||FTL_AT-GB_2000
Supplier_288;Hub_81;1.700,0000000000;LTL||Current_LTL||LTL_AT-GB_2000
Supplier_288;Hub_82;1.500,0000000000;FTL||Supplier_288||Hub_82||FTL_AT-ES_1500
Supplier_288;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_AT-ES_1500
Supplier_288;Hub_83;900,0000000000;FTL||Supplier_288||Hub_83||FTL_AT-DE_W_1000
Supplier_288;Hub_83;900,0000000000;LTL||Current_LTL||LTL_AT-DE_W_1000
Supplier_288;Hub_84;500,0000000000;FTL||Supplier_288||Hub_84||FTL_AT-IT_500
Supplier_288;Hub_84;500,0000000000;LTL||Current_LTL||LTL_AT-IT_500
Supplier_288;Hub_85;400,0000000000;FTL||Supplier_288||Hub_85||FTL_AT-DE_W_500
Supplier_288;Hub_85;400,0000000000;LTL||Current_LTL||LTL_AT-DE_W_500
Supplier_289;Hub_81;1.500,0000000000;FTL||Supplier_289||Hub_81||FTL_PL-GB_1500
Supplier_289;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_PL-GB_1500
Supplier_289;Hub_82;1.900,0000000000;FTL||Supplier_289||Hub_82||FTL_PL-ES_2000
Supplier_289;Hub_82;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES_2000
Supplier_289;Hub_83;700,0000000000;FTL||Supplier_289||Hub_83||FTL_PL-DE_W_1000
Supplier_289;Hub_83;700,0000000000;LTL||Current_LTL||LTL_PL-DE_W_1000
Supplier_289;Hub_84;1.100,0000000000;FTL||Supplier_289||Hub_84||FTL_PL-IT_1500
Supplier_289;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_PL-IT_1500
Supplier_289;Hub_85;600,0000000000;FTL||Supplier_289||Hub_85||FTL_PL-DE_W_1000
Supplier_289;Hub_85;600,0000000000;LTL||Current_LTL||LTL_PL-DE_W_1000
Supplier_290;Hub_81;1.500,0000000000;FTL||Supplier_290||Hub_81||FTL_PL-GB_1500
Supplier_290;Hub_81;1.500,0000000000;LTL||Current_LTL||LTL_PL-GB_1500
Supplier_290;Hub_82;1.900,0000000000;FTL||Supplier_290||Hub_82||FTL_PL-ES_2000
Supplier_290;Hub_82;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES_2000
Supplier_290;Hub_83;700,0000000000;FTL||Supplier_290||Hub_83||FTL_PL-DE_W_1000
Supplier_290;Hub_83;700,0000000000;LTL||Current_LTL||LTL_PL-DE_W_1000
Supplier_290;Hub_84;1.100,0000000000;FTL||Supplier_290||Hub_84||FTL_PL-IT_1500
